circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,MAHESWARAM,TEMPORARY SUPPLY,8,1,1.0,193.0,7.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,MALLAMPET,TEMPORARY SUPPLY,8,4,3.0,2268.0,17.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,MALLAMPET HV,TEMPORARY SUPPLY,8,71,70.0,130164.0,873.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,MALLAMPET JNNURM,TEMPORARY SUPPLY,8,1,1.0,130.0,7.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,MALLAMPET SS-3 ROAD,TEMPORARY SUPPLY,8,28,28.0,33914.0,247.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,MITHULA NAGAR,TEMPORARY SUPPLY,8,57,56.0,24982.0,487.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,NTR PARK,TEMPORARY SUPPLY,8,1,1.0,93.0,5.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,PRAGATHI NAGAR (GP),TEMPORARY SUPPLY,8,1,1.0,87.0,5.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,PRAGATHI NAGAR HV,TEMPORARY SUPPLY,8,6,4.0,6111.0,183.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,PRAGATHI NAGAR VIILLAGE,TEMPORARY SUPPLY,8,1,1.0,189.0,1.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,PRAGATHI SCHOOL,TEMPORARY SUPPLY,8,1,1.0,1059.0,6.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,RUDRA ANANDNAIDU VENTURE,TEMPORARY SUPPLY,8,5,5.0,5301.0,34.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,SAI LAXMI LAY OUT,TEMPORARY SUPPLY,8,17,17.0,10191.0,164.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,CPR COLONY,TEMPORARY SUPPLY,8,1,1.0,346.0,5.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,HAL RAGHAVENDRA COLONY,TEMPORARY SUPPLY,8,3,3.0,396.0,15.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,INDRASINGH NAGAR,TEMPORARY SUPPLY,8,1,1.0,33.0,1.0
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,TULASINAGAR,TEMPORARY SUPPLY,8,2,2.0,284.0,10.0
MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,ADDAGUTTA ( A ) TYPE,TEMPORARY SUPPLY,8,8,8.0,4384.0,58.0
MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,ADDAGUTTA ( C ) TYPE,TEMPORARY SUPPLY,8,4,4.0,7029.0,33.0
MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,"ADITHYANAGAR,PH - 3",TEMPORARY SUPPLY,8,9,9.0,3707.0,69.0
MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,BHAGYANAGAR,TEMPORARY SUPPLY,8,2,2.0,895.0,22.0
MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,DATTATRYA COLONY,TEMPORARY SUPPLY,8,4,4.0,409.0,19.0
MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,H M T COLONY,TEMPORARY SUPPLY,8,3,3.0,434.0,16.0
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,THIMMAJIPET,GUMMAKONDA,TEMPORARY SUPPLY,8,1,1.0,79.0,1.0
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,THIMMAJIPET,NERALLAPALLY,TEMPORARY SUPPLY,8,1,,0.0,2.0
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,THIMMAJIPET,POTHIREDDYPALLY,TEMPORARY SUPPLY,8,1,1.0,6129.0,50.0
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,BALMOOR,THUMMANPET,TEMPORARY SUPPLY,8,1,,0.0,1.0
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,ACHAMPET,ACPT01-LAXMI TALKIES,TEMPORARY SUPPLY,8,1,1.0,86.0,2.0
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,ACHAMPET,ACPT02-TEACHERS COLONY,TEMPORARY SUPPLY,8,2,1.0,0.0,3.0
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,ACHAMPET,BALGUNTA PALLY,TEMPORARY SUPPLY,8,1,,0.0,3.0
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NGKLT-02.IOC BOULDING,TEMPORARY SUPPLY,8,1,1.0,60.0,2.0
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,UYYALAWADA,TEMPORARY SUPPLY,8,1,1.0,0.0,2.0
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,TADOOR,MEDIPUR,TEMPORARY SUPPLY,8,2,1.0,0.0,9.0
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,TADOOR,SIRSAWADA,TEMPORARY SUPPLY,8,2,2.0,629.0,6.0
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,TADOOR,TADOOR,TEMPORARY SUPPLY,8,1,1.0,471.0,2.0
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,TELKAPALLY,KARWANGA,TEMPORARY SUPPLY,8,1,,0.0,2.0
NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KOLLAPUR,KOLLAPUR,TEMPORARY SUPPLY,8,1,,0.0,1.0
NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KOLLAPUR,SINGOTAM,TEMPORARY SUPPLY,8,2,,0.0,2.0
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,BIJINAPALLY,MOMAIPALLY,TEMPORARY SUPPLY,8,1,,0.0,3.0
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,KALWAKURTHY,KALWAKURTHY(LT),TEMPORARY SUPPLY,8,3,2.0,295.0,13.0
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,BIJINAPALLY,WATTEM,TEMPORARY SUPPLY,8,2,2.0,20229.0,71.0
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,DESI ITKYAL,TEMPORARY SUPPLY,8,1,1.0,4060.0,15.0
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,KASANGODE,TEMPORARY SUPPLY,8,1,1.0,0.0,3.0
NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,TIRUMALAPUR,TEMPORARY SUPPLY,8,1,,0.0,5.0
NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,VARKALA,TEMPORARY SUPPLY,8,1,1.0,0.0,2.0
NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,KOPPOLE,TEMPORARY SUPPLY,8,1,1.0,852.0,5.0
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,NAKREKAL TOWN A,TEMPORARY SUPPLY,8,1,1.0,1029.0,5.0
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,NAKREKAL TOWN B,TEMPORARY SUPPLY,8,1,,0.0,3.0
NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,PALWAI,TEMPORARY SUPPLY,8,1,,0.0,1.0
NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,TANEDARPALLY,TEMPORARY SUPPLY,8,1,,0.0,1.0
NALGONDA,DEVARAKONDA,DEVARAKONDA,DEVARAKONDA,K.B.PALLY,TEMPORARY SUPPLY,8,2,2.0,29.0,6.0
NALGONDA,MIRYALGUDA,HALIA,HALIYA,HALIYA,TEMPORARY SUPPLY,8,1,1.0,414.0,2.0
NALGONDA,MIRYALGUDA,HALIA,HALIYA,MAREPALLY,TEMPORARY SUPPLY,8,1,,0.0,1.0
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,CHENNARAM,TEMPORARY SUPPLY,8,1,,0.0,1.0
NALGONDA,NALGONDA,MUNUGODU,CHANDUR,CHANDUR,TEMPORARY SUPPLY,8,1,1.0,90.0,1.0
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,K.M.PALLY,TEMPORARY SUPPLY,8,4,3.0,2692.0,32.0
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,SAGAR ROAD JP,TEMPORARY SUPPLY,8,1,1.0,451.0,4.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,KALWALA PALEM,TEMPORARY SUPPLY,8,1,1.0,600.0,5.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,SALKANOOR,TEMPORARY SUPPLY,8,1,,0.0,2.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,AITIPAMULA,TEMPORARY SUPPLY,8,1,,0.0,5.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,NIDAMANOOR,TEMPORARY SUPPLY,8,1,,0.0,6.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,RAMAPUR,TEMPORARY SUPPLY,8,1,1.0,0.0,1.0
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,SHAKAPURAM,TEMPORARY SUPPLY,8,1,1.0,363.0,40.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,KATTANGUR,TEMPORARY SUPPLY,8,1,,0.0,10.0
NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,CHINTHAPALLY OLD VILLAGE,TEMPORARY SUPPLY,8,3,,0.0,8.0
NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,CHINTHAPALLY X ROAD,TEMPORARY SUPPLY,8,1,,0.0,1.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,PANDANPALLY,TEMPORARY SUPPLY,8,1,,0.0,2.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),GUDUR,TEMPORARY SUPPLY,8,1,,0.0,2.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,NALGONDA-NG COLLEGE,TEMPORARY SUPPLY,8,1,1.0,599.0,10.0
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,CHITYALA(HQ)- B,TEMPORARY SUPPLY,8,1,1.0,0.0,1.0
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,VELIMINEDU,TEMPORARY SUPPLY,8,3,1.0,101.0,105.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,WADAPALLY,TEMPORARY SUPPLY,8,2,,0.0,7.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),VENKATADRIPALEM,TEMPORARY SUPPLY,8,1,,0.0,5.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,AMMANABOLE,TEMPORARY SUPPLY,8,1,,0.0,1.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,CHERUVU GATTU,TEMPORARY SUPPLY,8,1,,0.0,1.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,GOLLAGUDA,TEMPORARY SUPPLY,8,1,1.0,8265.0,129.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA - TOWN II,NALGONDA-SHIVAJI NAGAR,TEMPORARY SUPPLY,8,1,,0.0,3.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,NALGONDA-DVK ROAD,TEMPORARY SUPPLY,8,1,1.0,63502.0,142.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),THUNGAPAHAD,TEMPORARY SUPPLY,8,1,,0.0,29.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),TUNGAPAD,TEMPORARY SUPPLY,8,1,1.0,0.0,3.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA - TOWN II,NALGONDA-VT COLONY,TEMPORARY SUPPLY,8,2,2.0,230.0,6.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,BOTHALAPALEM,TEMPORARY SUPPLY,8,1,,0.0,2.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,ARJALA BAVI,TEMPORARY SUPPLY,8,1,1.0,235.0,5.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-I,EDULAGUDEM,TEMPORARY SUPPLY,8,2,1.0,0.0,10.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN I,BTS,TEMPORARY SUPPLY,8,2,,0.0,4.75
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN I,MAHILAPRANGANAM,TEMPORARY SUPPLY,8,2,1.0,270.0,31.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-I,HOUSING BOARD,TEMPORARY SUPPLY,8,1,1.0,256.0,5.26
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-I,MIRYALAGUDA TOWN-I,TEMPORARY SUPPLY,8,4,4.0,2141.0,59.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-I,RAMACHANDRA GUDEM,TEMPORARY SUPPLY,8,1,1.0,30.0,2.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-I,VIDYANAGAR,TEMPORARY SUPPLY,8,1,,0.0,1.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-II,HANUMANPET,TEMPORARY SUPPLY,8,2,2.0,1734.0,4.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-II,MIRYALAGUDA TOWN-2,TEMPORARY SUPPLY,8,9,6.0,2821.0,50.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-II,N S P CAMP,TEMPORARY SUPPLY,8,1,1.0,0.0,3.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN I,NATRAJ THEATER,TEMPORARY SUPPLY,8,1,1.0,30.0,1.6
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN I,PADMAVATHI COLONY,TEMPORARY SUPPLY,8,3,3.0,178.0,2.48
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN I,PRAKASHAM BAZAR,TEMPORARY SUPPLY,8,7,5.0,1324.0,7.2
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-II,REDDY COLONY,TEMPORARY SUPPLY,8,1,1.0,99.0,5.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-II,SANTHOSH NAGAR,TEMPORARY SUPPLY,8,1,,0.0,5.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-II,TOWN-II,TEMPORARY SUPPLY,8,1,,0.0,3.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),AVANTHIPURAM,TEMPORARY SUPPLY,8,1,,0.0,20.0
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,FAROQNAGAR,AYYAPPA COLONY,TEMPORARY SUPPLY,8,2,2.0,526.0,10.0
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,FAROQNAGAR,CHRISTYAN COLONY,TEMPORARY SUPPLY,8,1,1.0,125.0,1.0
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,FAROQNAGAR,ELIKATTA,TEMPORARY SUPPLY,8,2,,0.0,37.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,S P MAKTHA,TEMPORARY SUPPLY,8,2,2.0,5610.0,34.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,SAI HOMES (BALAPUR),TEMPORARY SUPPLY,8,1,1.0,0.0,1.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,SAI NAGAR COLONY - I,TEMPORARY SUPPLY,8,1,1.0,636.0,5.0
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,FAROQNAGAR,LN COLONY,TEMPORARY SUPPLY,8,1,1.0,614.0,5.0
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,FAROQNAGAR,LOYA FUNCTION HALL,TEMPORARY SUPPLY,8,1,1.0,84.0,5.0
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,FAROQNAGAR,NEWCITY COLONY,TEMPORARY SUPPLY,8,6,6.0,938.0,21.0
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,FAROQNAGAR,RTC COLONY,TEMPORARY SUPPLY,8,4,4.0,1050.0,23.0
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,FAROQNAGAR,SHADNAGAR,TEMPORARY SUPPLY,8,3,3.0,3677.0,29.0
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,FAROQNAGAR,THIRUMALA COLONY,TEMPORARY SUPPLY,8,3,3.0,1211.0,14.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,SRIRAM COLONY,TEMPORARY SUPPLY,8,1,1.0,197.0,5.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,VIJAYA DURGA NAGAR COLONY,TEMPORARY SUPPLY,8,3,3.0,538.0,9.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,APCO COLONY,TEMPORARY SUPPLY,8,2,2.0,134.0,10.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,BRUNDAVAN COLONY,TEMPORARY SUPPLY,8,2,2.0,131.0,2.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,BUDWEL (R.S),TEMPORARY SUPPLY,8,2,2.0,381.0,13.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,DURGA NAGAR,TEMPORARY SUPPLY,8,6,6.0,2038.0,21.5
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,KONDURG,AGIRIYAL,TEMPORARY SUPPLY,8,1,1.0,240.0,5.0
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,KONDURG,CHERUKUPALLY,TEMPORARY SUPPLY,8,1,1.0,123.0,2.0
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,KONDURG,CHINNAELKICHERLA,TEMPORARY SUPPLY,8,1,,0.0,28.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,GAGANPAHAD,TEMPORARY SUPPLY,8,1,1.0,169.0,10.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,GANESH NAGAR,TEMPORARY SUPPLY,8,9,8.0,1562.0,36.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,HOUSING BOARD COLONY,TEMPORARY SUPPLY,8,1,1.0,205.0,1.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,LAXMIGUDA,TEMPORARY SUPPLY,8,1,1.0,73.0,1.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,MADHUBAN,TEMPORARY SUPPLY,8,1,,0.0,5.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,PADMASHALI PURAM,TEMPORARY SUPPLY,8,1,1.0,17.0,0.5
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,SATAM RAI,TEMPORARY SUPPLY,8,2,1.0,372.0,12.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,SATAMRAI,TEMPORARY SUPPLY,8,2,2.0,24251.0,87.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,SREE RAM NAGAR,TEMPORARY SUPPLY,8,2,2.0,48.0,1.24
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,KATEDAN,KATEDAN,TEMPORARY SUPPLY,8,1,1.0,1112.0,5.0
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,KONDURG,KONDURG,TEMPORARY SUPPLY,8,4,1.0,62.0,46.0
RAJENDRA NAGAR,KANDUKUR,AMANGAL,T K PALLY,VELJAL,TEMPORARY SUPPLY,8,1,1.0,0.0,5.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,KATEDAN,KINGS COLONY,TEMPORARY SUPPLY,8,1,1.0,104.0,3.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,KATEDAN,OWAISI HILLS,TEMPORARY SUPPLY,8,1,1.0,1739.0,5.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,KATEDAN,SAIFY COLONY,TEMPORARY SUPPLY,8,1,1.0,0.0,1.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,KATEDAN,SHASTRIPURAM,TEMPORARY SUPPLY,8,3,3.0,114.0,7.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,ALI  NAGAR,TEMPORARY SUPPLY,8,7,7.0,1767.0,18.06
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,E BANDLAGUDA,TEMPORARY SUPPLY,8,3,3.0,142.0,1.5
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,JANGEERABAD,TEMPORARY SUPPLY,8,17,17.0,4765.0,73.74
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,MYLARDEVPALLY VILLAGE,TEMPORARY SUPPLY,8,3,3.0,394.0,15.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,PRAGATHI COLONY,TEMPORARY SUPPLY,8,13,12.0,5642.0,59.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,URRAM GADDA,TEMPORARY SUPPLY,8,3,3.0,734.0,8.5
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,VINAYAK NAGAR,TEMPORARY SUPPLY,8,2,2.0,98.0,6.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,ADHARSHA NAGAR,TEMPORARY SUPPLY,8,8,7.0,10892.0,59.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,BAIRAGI GUDA,TEMPORARY SUPPLY,8,20,18.0,4932.0,97.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,BHAVANI COLONEY,TEMPORARY SUPPLY,8,24,22.0,6206.0,114.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,BUNDLAGUDA,TEMPORARY SUPPLY,8,5,5.0,19577.0,216.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,D D COLONY,TEMPORARY SUPPLY,8,7,6.0,1075.0,25.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,GANDAMGUDA,TEMPORARY SUPPLY,8,11,11.0,18983.0,72.0
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,KONDURG,THUMPALLY,TEMPORARY SUPPLY,8,1,1.0,358.0,5.0
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,KONDURG,VANAM PALLY,TEMPORARY SUPPLY,8,1,1.0,150.0,4.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,KANDUKUR,KOTHAGUDA GATE,TEMPORARY SUPPLY,8,2,2.0,167.0,7.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,HIMAGIRI COLONEY,TEMPORARY SUPPLY,8,13,13.0,5189.0,61.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,HIMAYATH SAGAR,TEMPORARY SUPPLY,8,2,2.0,348.0,3.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,HYDERSHAKOTE,TEMPORARY SUPPLY,8,16,16.0,9258.0,92.6
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,KALIKA NAGAR,TEMPORARY SUPPLY,8,27,27.0,14895.0,140.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,KAPIL NAGAR,TEMPORARY SUPPLY,8,22,21.0,2983.0,88.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,P&T COLONY,TEMPORARY SUPPLY,8,35,35.0,8239.0,147.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,PERAM CHERU,TEMPORARY SUPPLY,8,37,34.0,26858.0,293.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,R BUNDLA GUDA,TEMPORARY SUPPLY,8,21,20.0,15617.0,163.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,RADHA NAGAR,TEMPORARY SUPPLY,8,59,59.0,28942.0,303.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,S M R BUILDERS ,TEMPORARY SUPPLY,8,1,1.0,6746.0,9.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,SAI HARSHA COLONY,TEMPORARY SUPPLY,8,31,29.0,8053.0,150.16
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,SHADNAGAR RURAL,BURGUL,TEMPORARY SUPPLY,8,1,,0.0,33.0
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,SHADNAGAR RURAL,CHATTANPALLY,TEMPORARY SUPPLY,8,2,2.0,27.0,10.0
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,SHADNAGAR RURAL,CHILKAMARRY,TEMPORARY SUPPLY,8,1,1.0,3393.0,45.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,KANDUKUR,KOTHUR,TEMPORARY SUPPLY,8,1,1.0,1968.0,23.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,KANDUKUR,KOTTAGUDA,TEMPORARY SUPPLY,8,1,1.0,0.0,5.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,KANDUKUR,LEMOUR,TEMPORARY SUPPLY,8,2,2.0,1219.0,10.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,SAIRAM NAGAR COLONY,TEMPORARY SUPPLY,8,14,14.0,11221.0,85.0
